,ARREST_KEY,ARREST_DATE,PD_CD,PD_DESC,KY_CD,OFNS_DESC,LAW_CODE,LAW_CAT_CD,ARREST_BORO,ARREST_PRECINCT,JURISDICTION_CODE,AGE_GROUP,PERP_SEX,PERP_RACE,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,mm,day,year,zipcode
4986202,193455242,02/11/2019,494.0,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654502,F,S,122,0.0,25-44,M,BLACK HISPANIC,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,11,2019,10306
4986210,193446344,02/11/2019,478.0,"THEFT OF SERVICES, UNCLASSIFIE",343.0,OTHER OFFENSES RELATED TO THEF,PL 1651503,M,S,121,0.0,18-24,M,BLACK,946913.0,171155.0,40.63638702700007,-74.13452725899998,02,11,2019,10310
4986214,193457054,02/11/2019,494.0,"STOLEN PROPERTY 2,1,POSSESSION",111.0,POSSESSION OF STOLEN PROPERTY,PL 1654502,F,S,122,0.0,25-44,M,BLACK HISPANIC,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,11,2019,10306
4986258,193441218,02/11/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,120,0.0,18-24,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,02,11,2019,10301
4986260,193446345,02/11/2019,439.0,"LARCENY,GRAND FROM OPEN AREAS, UNATTENDED",109.0,GRAND LARCENY,PL 1553501,F,S,120,0.0,25-44,M,BLACK HISPANIC,962873.0,174172.0,40.64472094400003,-74.07703271999998,02,11,2019,10301
4986273,193435811,02/11/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,122,0.0,25-44,M,WHITE HISPANIC,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,11,2019,10306
4986283,193451113,02/11/2019,681.0,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,S,120,0.0,25-44,M,WHITE,962748.0,174174.0,40.64472613100002,-74.07748315899995,02,11,2019,10301
4986288,193446346,02/11/2019,490.0,"STOLEN PROPERTY 3,POSSESSION",232.0,POSSESSION OF STOLEN PROPERTY,PL 1654000,M,S,120,0.0,18-24,F,AMERICAN INDIAN/ALASKAN NATIVE,963152.0,171634.0,40.63775534800004,-74.07601941699994,02,11,2019,10301
4986367,193400556,02/10/2019,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,S,120,0.0,25-44,M,BLACK,961172.0,162476.0,40.61261362700003,-74.08312221699998,02,10,2019,10305
4986374,193397725,02/10/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,S,120,0.0,18-24,M,BLACK HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,02,10,2019,10301
4986426,193391658,02/10/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511002,M,S,120,0.0,45-64,M,UNKNOWN,950771.0,172595.0,40.64035494000007,-74.12063398599996,02,10,2019,10310
4986434,193391235,02/10/2019,793.0,WEAPONS POSSESSION 3,118.0,DANGEROUS WEAPONS,PL 2650201,F,S,121,0.0,18-24,M,WHITE HISPANIC,947308.0,170380.0,40.63426147500007,-74.13309982699997,02,10,2019,10310
4986454,193406143,02/10/2019,681.0,"CHILD, ENDANGERING WELFARE",233.0,SEX CRIMES,PL 2601001,M,S,121,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,942428.0,166536.0,40.62368882200008,-74.15065813299998,02,10,2019,10303
4986478,193412817,02/10/2019,441.0,"LARCENY,GRAND OF AUTO",110.0,GRAND LARCENY OF MOTOR VEHICLE,PL 1553008,F,S,120,0.0,45-64,M,BLACK,957365.0,170480.0,40.63457218900004,-74.09686588099999,02,10,2019,10301
4986479,193410486,02/10/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,121,0.0,18-24,M,WHITE HISPANIC,946193.0,169847.0,40.63279378500005,-74.13711404999998,02,10,2019,10310
4986523,193387912,02/10/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0.0,45-64,M,WHITE,921945.0,133285.0,40.53230128900003,-74.22413792099995,02,10,2019,10309
4986528,193407600,02/10/2019,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,122,0.0,18-24,M,WHITE HISPANIC,953552.0,150100.0,40.578620897000064,-74.11051115399994,02,10,2019,10306
4986545,193391967,02/10/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,S,122,0.0,25-44,M,WHITE,957709.0,155881.0,40.59450200500004,-74.09556909099996,02,10,2019,10304
4986552,193387914,02/10/2019,576.0,"PROSTITUTION 4,PROMOTING&SECUR",234.0,PROSTITUTION & RELATED OFFENSES,PL 2302001,M,S,122,0.0,25-44,F,ASIAN / PACIFIC ISLANDER,955640.0,153482.0,40.58791079600008,-74.10300888799998,02,10,2019,10304
4986570,193391236,02/10/2019,268.0,CRIMINAL MIS 2 & 3,121.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450502,F,S,121,0.0,25-44,M,WHITE HISPANIC,938149.0,171781.0,40.63806398200006,-74.16610830199994,02,10,2019,10303
4986590,193414873,02/10/2019,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,S,120,0.0,25-44,M,WHITE HISPANIC,960679.0,170586.0,40.63487257600008,-74.08492618999998,02,10,2019,10301
4986637,193391234,02/10/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0.0,25-44,F,WHITE,937443.0,137770.0,40.54470706300003,-74.16841647699994,02,10,2019,10312
4986646,193397726,02/10/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 1601001,F,S,120,0.0,18-24,M,BLACK HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,02,10,2019,10301
4986647,193400557,02/10/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0.0,18-24,F,WHITE HISPANIC,951821.0,169799.0,40.63268442800006,-74.11683716199997,02,10,2019,10310
4986651,193414872,02/10/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,18-24,M,BLACK,942825.0,166367.0,40.623226819000074,-74.14922697299994,02,10,2019,10303
4986662,193393964,02/10/2019,969.0,"TRAFFIC,UNCLASSIFIED INFRACTIO",881.0,OTHER TRAFFIC INFRACTION,VTL051101A,M,S,120,0.0,25-44,M,BLACK,964114.0,166065.0,40.622471860000076,-74.07253663099993,02,10,2019,10305
4986667,193409142,02/10/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,120,0.0,45-64,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,02,10,2019,10301
4986699,193387915,02/10/2019,563.0,PROSTITUTION,356.0,PROSTITUTION & RELATED OFFENSES,PL 2300000,M,S,122,0.0,45-64,F,ASIAN / PACIFIC ISLANDER,955640.0,153482.0,40.58791079600008,-74.10300888799998,02,10,2019,10304
4986720,193396284,02/10/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,122,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,953610.0,143441.0,40.56034345000006,-74.11027218299995,02,10,2019,10306
4986722,193415584,02/10/2019,113.0,"MENACING,UNCLASSIFIED",344.0,ASSAULT 3 & RELATED OFFENSES,PL 1201500,M,S,123,0.0,25-44,F,WHITE HISPANIC,914928.0,125757.0,40.51158633800003,-74.24930372699998,02,10,2019,10307
4986729,193388178,02/10/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0.0,25-44,M,WHITE,947884.0,161038.0,40.60862204200004,-74.13097423299999,02,10,2019,10314
4986768,193357358,02/09/2019,782.0,"WEAPONS, POSSESSION, ETC",236.0,DANGEROUS WEAPONS,PL 2650101,M,S,122,11.0,45-64,F,BLACK,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,09,2019,10306
4986789,193366387,02/09/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,121,0.0,25-44,M,BLACK,936564.0,167972.0,40.62760071100007,-74.17179229699997,02,09,2019,10303
4986821,193361233,02/09/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,S,122,0.0,18-24,M,BLACK,958322.0,156805.0,40.597040013000026,-74.09336537499998,02,09,2019,10304
4986827,193357360,02/09/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,121,0.0,18-24,M,ASIAN / PACIFIC ISLANDER,938016.0,167887.0,40.627375101000034,-74.16656083599996,02,09,2019,10303
4986829,193388176,02/09/2019,585.0,"PROSTITUTION 3,PROMOTING BUSIN",115.0,PROSTITUTION & RELATED OFFENSES,PL 2302501,F,S,122,0.0,45-64,M,ASIAN / PACIFIC ISLANDER,942360.0,139524.0,40.54954603900006,-74.15073564499993,02,09,2019,10308
4986840,193376752,02/09/2019,106.0,ASSAULT POLICE/PEACE OFFICER,106.0,FELONY ASSAULT,PL 1200800,F,S,120,0.0,<18,M,BLACK,959645.0,170900.0,40.63573162700004,-74.08865276599995,02,09,2019,10301
4986847,193387488,02/09/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,S,122,0.0,18-24,M,BLACK,959612.0,153362.0,40.587593352000056,-74.08870767199994,02,09,2019,10304
4986855,193373259,02/09/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,120,0.0,25-44,M,BLACK,960153.0,172945.0,40.64134611000002,-74.08682975699999,02,09,2019,10301
4986859,193376751,02/09/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,45-64,M,WHITE,937064.0,147878.0,40.572449525000025,-74.16985066599993,02,09,2019,10312
4986875,193365117,02/09/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,120,0.0,25-44,M,BLACK HISPANIC,965889.0,163012.0,40.61409586700007,-74.06613431099998,02,09,2019,10305
4986950,193370642,02/09/2019,117.0,RECKLESS ENDANGERMENT 1,126.0,MISCELLANEOUS PENAL LAW,PL 1202500,F,S,120,0.0,25-44,M,BLACK,960940.0,174887.0,40.646678587000046,-74.08400068499998,02,09,2019,10301
4986955,193384715,02/09/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,45-64,M,BLACK,965053.0,164506.0,40.61819481500004,-74.069149672,02,09,2019,10305
4986958,193383316,02/09/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110A4,M,S,121,0.0,25-44,M,WHITE HISPANIC,944359.0,169354.0,40.631432536000034,-74.14371869999997,02,09,2019,10303
4987005,193372009,02/09/2019,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155003,M,S,120,9.0,25-44,F,WHITE,963248.0,172998.0,40.641499463000045,-74.07567776599996,02,09,2019,10301
4987009,193388179,02/09/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,121,0.0,25-44,M,BLACK,943166.0,169080.0,40.63067501300003,-74.14801510299998,02,09,2019,10303
4987010,193387917,02/09/2019,563.0,PROSTITUTION,356.0,PROSTITUTION & RELATED OFFENSES,PL 2300000,M,S,122,0.0,45-64,F,ASIAN / PACIFIC ISLANDER,942360.0,139524.0,40.54954603900006,-74.15073564499993,02,09,2019,10308
4987011,193387710,02/09/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,25-44,M,WHITE,962505.0,171812.0,40.638242355000045,-74.078351189,02,09,2019,10301
4987013,193387487,02/09/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,121,0.0,45-64,M,WHITE HISPANIC,945527.0,169041.0,40.630578601000025,-74.13950889999995,02,09,2019,10310
4987027,193378613,02/09/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,123,0.0,25-44,M,WHITE,936249.0,136879.0,40.54225505800008,-74.17270624699995,02,09,2019,10312
4987029,193380509,02/09/2019,907.0,"IMPAIRED DRIVING,DRUG",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920M4,M,S,122,4.0,25-44,M,BLACK,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,09,2019,10306
4987039,193388177,02/09/2019,563.0,PROSTITUTION,356.0,PROSTITUTION & RELATED OFFENSES,PL 2300000,M,S,122,0.0,45-64,F,ASIAN / PACIFIC ISLANDER,942360.0,139524.0,40.54954603900006,-74.15073564499993,02,09,2019,10308
4987074,193357072,02/09/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,18-24,M,UNKNOWN,961414.0,172675.0,40.640608359000055,-74.08228510499998,02,09,2019,10301
4987077,193361234,02/09/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,120,0.0,25-44,M,BLACK,961172.0,162476.0,40.61261362700003,-74.08312221699998,02,09,2019,10305
4987121,193387913,02/09/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,122,11.0,45-64,M,WHITE,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,09,2019,10306
4987156,193387180,02/09/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0.0,18-24,M,BLACK HISPANIC,962449.0,166968.0,40.62494646500005,-74.07853731399997,02,09,2019,10305
4987157,193387179,02/09/2019,847.0,"NY STATE LAWS,UNCLASSIFIED FEL",125.0,NYS LAWS-UNCLASSIFIED FELONY,VTL05110E1,F,S,120,0.0,25-44,F,WHITE HISPANIC,960749.0,163424.0,40.615214578000064,-74.08464904799997,02,09,2019,10305
4987160,193384716,02/09/2019,566.0,"MARIJUANA, POSSESSION",678.0,MISCELLANEOUS PENAL LAW,PL 2211000,V,S,120,0.0,18-24,M,BLACK,960238.0,173392.0,40.64257326000006,-74.08652506899993,02,09,2019,10301
4987166,193370645,02/09/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,18-24,M,BLACK,938676.0,153149.0,40.58692579000007,-74.16408371599994,02,09,2019,10314
4987167,193370643,02/09/2019,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",351.0,CRIMINAL MISCHIEF & RELATED OF,PL 1450001,M,S,120,0.0,25-44,M,BLACK,960940.0,174887.0,40.646678587000046,-74.08400068499998,02,09,2019,10301
4987178,193376753,02/09/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110MU,M,S,123,0.0,25-44,M,WHITE,936546.0,143069.0,40.559247003000046,-74.17168130999994,02,09,2019,10312
4987205,193369365,02/09/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,123,0.0,25-44,M,WHITE,917740.0,129965.0,40.523158008000046,-74.23923232899993,02,09,2019,10307
4987217,193357359,02/09/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U3,M,S,123,0.0,18-24,M,WHITE,937747.0,131283.0,40.52690308900002,-74.16727809299994,02,09,2019,10312
4987219,193370644,02/09/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,9.0,25-44,M,WHITE,963248.0,172998.0,40.641499463000045,-74.07567776599996,02,09,2019,10301
4987239,193385954,02/09/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,25-44,M,BLACK,962499.0,172473.0,40.64005664300004,-74.07837493799997,02,09,2019,10301
4987245,193387916,02/09/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,121,0.0,25-44,F,WHITE HISPANIC,943472.0,169258.0,40.63116499800003,-74.14691375299998,02,09,2019,10303
4987305,193384714,02/09/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0512000,M,S,122,4.0,18-24,M,BLACK,954801.0,148466.0,40.57414012800007,-74.10600776499997,02,09,2019,10306
4987313,193378614,02/09/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,121,0.0,<18,F,WHITE HISPANIC,947782.0,158626.0,40.60200118100005,-74.13132856199995,02,09,2019,10314
4987326,193362029,02/09/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,122,0.0,45-64,M,WHITE,944178.0,140425.0,40.55202751100006,-74.14419922399995,02,09,2019,10308
4987348,193374662,02/09/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,121,0.0,25-44,M,WHITE,937077.0,149100.0,40.57580373900004,-74.16981239899997,02,09,2019,10312
4987369,193367895,02/09/2019,792.0,WEAPONS POSSESSION 1 & 2,118.0,DANGEROUS WEAPONS,PL 265031B,F,S,121,0.0,25-44,M,BLACK,946293.0,168345.0,40.62867154500003,-74.13674532,02,09,2019,10310
4987391,193369364,02/09/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201605,F,S,121,0.0,18-24,F,BLACK,946293.0,168345.0,40.62867154500003,-74.13674532,02,09,2019,10310
4987451,193346909,02/08/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,25-44,M,WHITE,962051.0,166803.0,40.62449258600003,-74.07997052399995,02,08,2019,10305
4987458,193344175,02/08/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,121,0.0,25-44,M,ASIAN / PACIFIC ISLANDER,937158.0,149964.0,40.57817567600006,-74.16952683799997,02,08,2019,10314
4987461,193333823,02/08/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200501,F,S,120,0.0,18-24,M,BLACK,960407.0,171725.0,40.637998160000045,-74.08591021199999,02,08,2019,10301
4987502,193344174,02/08/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL05110E2,F,S,121,3.0,18-24,M,UNKNOWN,934102.0,171406.0,40.63701270000007,-74.18068725099994,02,08,2019,10303
4987509,193354968,02/08/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511002,M,S,120,0.0,25-44,M,BLACK,962259.0,166579.0,40.62387827200007,-74.07922050099995,02,08,2019,10305
4987516,193315863,02/08/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,S,122,0.0,45-64,F,WHITE,957342.0,147791.0,40.572295462000056,-74.09685835599998,02,08,2019,10306
4987558,193329834,02/08/2019,339.0,"LARCENY,PETIT FROM OPEN AREAS,",341.0,PETIT LARCENY,PL 1552500,M,S,120,0.0,25-44,M,BLACK,962951.0,172727.0,40.64075491800003,-74.07674708799993,02,08,2019,10301
4987559,193349401,02/08/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,120,0.0,<18,M,BLACK,962020.0,165682.0,40.62141559900005,-74.08007850499997,02,08,2019,10305
4987564,193320595,02/08/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,25-44,M,WHITE HISPANIC,962721.0,167410.0,40.62616032700004,-74.07755887099995,02,08,2019,10305
4987568,193328018,02/08/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,45-64,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,02,08,2019,10301
4987572,193333824,02/08/2019,155.0,RAPE 2,104.0,RAPE,PL 1303001,F,S,120,0.0,18-24,M,BLACK,962748.0,174174.0,40.64472613100002,-74.07748315899995,02,08,2019,10301
4987573,193321786,02/08/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,25-44,F,BLACK,962721.0,167410.0,40.62616032700004,-74.07755887099995,02,08,2019,10305
4987575,193357071,02/08/2019,904.0,"INTOXICATED DRIVING,ALCOHOL",119.0,INTOXICATED/IMPAIRED DRIVING,VTL11920E2,F,S,120,0.0,25-44,M,WHITE HISPANIC,962554.0,166697.0,40.624202885000045,-74.07815819099994,02,08,2019,10305
4987579,193353366,02/08/2019,397.0,"ROBBERY,OPEN AREA UNCLASSIFIED",105.0,ROBBERY,PL 160050H,F,S,120,0.0,25-44,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,02,08,2019,10301
4987586,193321788,02/08/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200000,M,S,120,0.0,45-64,M,BLACK,960524.0,170934.0,40.63582734800008,-74.08548586799998,02,08,2019,10301
4987611,193354969,02/08/2019,748.0,"CONTEMPT,CRIMINAL",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2155001,M,S,120,0.0,25-44,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,02,08,2019,10301
4987616,193336098,02/08/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0.0,25-44,M,AMERICAN INDIAN/ALASKAN NATIVE,960816.0,171017.0,40.63605594200004,-74.08443408499993,02,08,2019,10301
4987633,193351282,02/08/2019,566.0,"MARIJUANA, POSSESSION",678.0,MISCELLANEOUS PENAL LAW,PL 2211000,V,S,120,0.0,25-44,M,BLACK,963094.0,170367.0,40.63427756500005,-74.07622442299999,02,08,2019,10301
4987642,193357357,02/08/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510A,F,S,120,0.0,45-64,M,BLACK,960524.0,170934.0,40.63582734800008,-74.08548586799998,02,08,2019,10301
4987696,193315864,02/08/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0.0,18-24,M,ASIAN / PACIFIC ISLANDER,948498.0,162493.0,40.61261821200002,-74.12877060699999,02,08,2019,10310
4987716,193336097,02/08/2019,639.0,AGGRAVATED HARASSMENT 2,361.0,OFF. AGNST PUB ORD SENSBLTY &,PL 2403002,M,S,120,0.0,25-44,M,WHITE HISPANIC,962822.0,174282.0,40.645022746000045,-74.077216847,02,08,2019,10301
4987726,193321787,02/08/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,25-44,F,BLACK HISPANIC,962721.0,167410.0,40.62616032700004,-74.07755887099995,02,08,2019,10305
4987732,193353367,02/08/2019,779.0,"PUBLIC ADMINISTRATION,UNCLASSI",126.0,MISCELLANEOUS PENAL LAW,PL 215510B,F,S,120,0.0,25-44,M,WHITE,962822.0,174282.0,40.645022746000045,-74.077216847,02,08,2019,10301
4987801,193321785,02/08/2019,503.0,"CONTROLLED SUBSTANCE,INTENT TO",117.0,DANGEROUS DRUGS,PL 2201601,F,S,120,0.0,18-24,M,BLACK,962721.0,167410.0,40.62616032700004,-74.07755887099995,02,08,2019,10305
4987818,193357070,02/08/2019,922.0,"TRAFFIC,UNCLASSIFIED MISDEMEAN",348.0,VEHICLE AND TRAFFIC LAWS,VTL0511001,M,S,120,0.0,45-64,M,WHITE,961273.0,166477.0,40.62359580100008,-74.08277205899999,02,08,2019,10305
4987828,193349402,02/08/2019,101.0,ASSAULT 3,344.0,ASSAULT 3 & RELATED OFFENSES,PL 1200001,M,S,121,0.0,45-64,M,WHITE HISPANIC,944318.0,171454.0,40.63719639900006,-74.14387883899997,02,08,2019,10303
4987875,193356946,02/08/2019,566.0,"MARIJUANA, POSSESSION",678.0,MISCELLANEOUS PENAL LAW,PL 2211000,V,S,120,0.0,18-24,M,ASIAN / PACIFIC ISLANDER,963715.0,167395.0,40.62612151500008,-74.07397797899995,02,08,2019,10305
4987882,193320594,02/08/2019,750.0,RESISTING ARREST,359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 2053000,M,S,122,0.0,18-24,M,WHITE,947614.0,141535.0,40.555089106000025,-74.13184092099993,02,08,2019,10308
4987886,193349403,02/08/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,25-44,M,WHITE,961493.0,166569.0,40.62384888900005,-74.08197985899994,02,08,2019,10305
4987895,193314690,02/08/2019,905.0,"INTOXICATED DRIVING,ALCOHOL",347.0,INTOXICATED & IMPAIRED DRIVING,VTL11920U2,M,S,123,0.0,25-44,M,WHITE HISPANIC,934464.0,135150.0,40.53749944800006,-74.17911583399997,02,08,2019,10312
4987905,193333826,02/08/2019,739.0,"FRAUD,UNCLASSIFIED-FELONY",112.0,THEFT-FRAUD,PL 1908002,F,S,120,0.0,45-64,M,BLACK,950749.0,171393.0,40.63705562600006,-74.12070728899994,02,08,2019,10310
4987921,193346908,02/08/2019,511.0,"CONTROLLED SUBSTANCE, POSSESSI",235.0,DANGEROUS DRUGS,PL 2200300,M,S,120,0.0,45-64,M,WHITE,962051.0,166803.0,40.62449258600003,-74.07997052399995,02,08,2019,10305
4987938,193356677,02/08/2019,109.0,"ASSAULT 2,1,UNCLASSIFIED",106.0,FELONY ASSAULT,PL 1200502,F,S,120,0.0,45-64,M,BLACK,962822.0,174282.0,40.645022746000045,-74.077216847,02,08,2019,10301
4987940,193356678,02/08/2019,759.0,"PUBLIC ADMINISTATION,UNCLASS M",359.0,OFFENSES AGAINST PUBLIC ADMINI,PL 1950500,M,S,120,0.0,<18,M,BLACK,962020.0,165682.0,40.62141559900005,-74.08007850499997,02,08,2019,10305
